review_id,target
47007,0
47015,0
47021,8
47023,0
47029,0
47030,8
47034,0
47037,0
47038,8
47042,8
47045,0
47047,8
47051,8
47054,0
47057,0
47058,8
47062,8
47064,8
47065,8
47067,0
47070,0
47072,0
47074,0
47076,8
47080,8
47081,8
47083,8
47086,0
47088,0
47091,0
47092,8
47094,0
47095,8
47098,8
47100,0
47110,0
47111,8
47117,0
47134,0
47135,8
47136,8
47139,0
47140,8
47141,0
47144,0
47145,8
47152,8
47157,8
47158,8
47160,0
47165,8
47167,8
47171,8
47178,8
47179,8
47188,8
47191,8
47192,0
47194,8
47195,0
47201,8
47207,8
47209,0
47210,0
47214,8
47215,8
47216,8
47217,8
47220,8
47221,0
47234,0
47236,0
47239,0
47240,8
47245,0
47246,8
47249,0
47257,8
47263,0
47271,8
47273,8
47274,8
47278,8
47283,8
47284,0
47285,8
47291,8
47295,0
47297,8
47301,0
47302,8
47303,8
47313,8
47317,8
47324,0
47326,0
47333,8
47335,8
47338,8
47340,0
47341,0
47352,8
47353,0
47362,8
47365,8
47372,0
47373,0
47377,8
47378,0
47382,0
47387,8
47388,8
47392,8
47394,8
47396,8
47397,8
47400,0
47401,8
47412,8
47416,8
47418,0
47424,8
47425,0
47427,0
47436,0
47437,0
47439,0
47440,8
47443,0
47449,8
47451,0
47456,8
47461,0
47466,0
47470,0
47474,8
47481,8
47484,8
47487,0
47493,8
47495,8
47497,0
47500,8
47502,0
47515,0
47523,8
47529,8
47533,8
47538,8
47540,0
47541,0
47542,8
47543,0
47546,8
47548,0
47551,0
47555,0
47556,0
47566,0
47568,8
47569,0
47574,8
47576,8
47577,8
47601,8
47606,8
47608,8
47610,8
47611,8
47615,8
47618,8
47620,8
47624,8
47633,0
47635,8
47637,8
47643,0
47650,0
47653,8
47658,0
47664,8
47668,8
47670,8
47676,0
47680,0
47682,0
47689,0
47693,0
47697,0
47703,0
47704,0
47707,0
47710,8
47717,8
47719,8
47723,0
47735,0
47737,"1,8"
47738,8
47743,8
47754,8
47757,"1,8"
47766,8
47771,"1,8"
47779,"1,8"
47797,8
47799,0
47803,8
47810,0
47816,8
47823,8
47831,8
47835,8
47837,0
47844,8
47847,8
47850,8
47851,8
47859,0
47860,8
47866,8
47869,8
47872,8
47877,0
47878,0
47879,8
47888,8
47889,8
47891,0
47895,8
47902,8
47903,0
47908,0
47909,8
47911,8
47913,8
47929,0
47934,8
47935,0
47936,8
47937,0
47945,8
47953,0
47959,0
47960,0
47974,8
47981,8
47990,0
47993,8
47996,8
48000,8
48003,0
48006,0
48010,0
48011,8
48013,8
48016,0
48020,0
48021,0
48022,8
48024,8
48030,0
48044,0
48045,8
48047,8
48048,0
48049,0
48054,0
48056,8
48057,0
48062,0
48064,0
48070,8
48072,8
48075,8
48076,0
48084,8
48087,0
48093,0
48099,8
48104,0
48105,8
48116,8
48126,8
48141,8
48143,0
48146,8
48150,0
48151,0
48154,8
48160,8
48169,0
48170,8
48175,8
48182,8
48185,0
48189,8
48192,8
48195,0
48196,8
48199,0
48200,8
48201,0
48206,0
48207,0
48209,0
48210,0
48212,0
48213,8
48219,8
48222,0
48229,0
48233,8
48241,8
48248,8
48250,8
48254,8
48257,8
48258,8
48260,0
48263,8
48265,0
48268,8
48272,8
48273,0
48274,8
48283,0
48284,8
48286,8
48287,8
48291,8
48292,8
48298,8
48299,8
48304,0
48305,0
48308,8
48318,0
48320,0
48321,8
48323,8
48328,8
48331,0
48333,8
48344,0
48354,0
48355,8
48361,0
48364,0
48373,0
48376,8
48383,8
48388,0
48389,8
48392,0
48399,8
48404,8
48407,8
48411,0
48416,0
48423,8
48424,8
48425,0
48426,0
48428,8
48432,0
48435,8
48436,0
48441,0
48442,0
48446,8
48450,0
48456,8
48460,8
48464,0
48467,0
48470,0
48481,0
48490,0
48492,8
48497,0
48498,8
48500,8
48505,8
48508,0
48515,0
48520,0
48529,8
48531,0
48535,8
48544,8
48546,0
48548,0
48557,8
48558,0
48562,0
48563,0
48564,8
48569,0
48572,8
48573,8
48578,0
48582,8
48592,0
48596,0
48597,0
48603,0
48605,0
48606,0
48607,0
48613,8
48619,"1,8"
48623,0
48624,8
48627,8
48628,0
48631,8
48636,8
48644,0
48648,0
48650,8
48654,0
48655,0
48656,8
48659,1
48662,0
48663,8
48665,0
48666,8
48667,8
48670,0
48672,0
48677,8
48682,8
48684,0
48687,0
48689,8
48690,8
48693,0
48703,8
48704,8
48707,0
48708,0
48709,0
48710,0
48713,8
48722,8
48732,8
48748,0
48749,8
48755,0
48757,8
48770,8
48772,0
48784,"1,8"
48789,0
48791,8
48795,0
48796,8
48799,8
48804,0
48806,8
48810,0
48811,8
48813,8
48822,0
48823,0
48824,0
48835,0
48838,8
48842,8
48843,8
48845,0
48851,0
48852,8
48853,0
48854,8
48864,"1,8"
48867,8
48868,8
48869,0
48877,0
48883,0
48893,8
48894,0
48901,0
48904,8
48912,8
48926,0
48927,8
48932,8
48937,8
48938,0
48941,0
48944,0
48945,0
48952,0
48970,8
48973,0
48983,8
48984,0
48992,8
48998,0
49000,0
49006,8
49011,8
49014,8
49016,8
49017,8
49020,0
49024,8
49025,0
49026,8
49028,0
49031,8
49032,0
49036,0
49037,0
49038,8
49048,8
49049,8
49052,0
49056,0
49057,8
49060,8
49061,0
49063,0
49065,0
49067,8
49070,0
49073,"3,8"
49079,0
49081,0
49084,8
49086,8
49088,8
49090,0
49094,0
49096,8
49103,8
49104,8
49108,8
49110,8
49112,0
49113,8
49131,8
49133,8
49137,0
49139,0
49141,8
49149,8
49161,8
49164,0
49165,0
49166,0
49167,0
49177,0
49189,0
49191,"1,8"
49192,8
49204,8
49205,0
49208,0
49211,8
49213,8
49220,0
49221,8
49227,8
49229,8
49230,8
49242,0
49243,0
49248,8
49254,0
49261,0
49269,8
49271,8
49273,0
49275,8
49276,0
49281,0
49282,8
49283,0
49286,0
49289,8
49290,8
49295,0
49300,1
49312,0
49314,0
49323,0
49324,8
49331,0
49334,0
49338,8
49344,8
49349,0
49350,8
49351,8
49356,8
49358,0
49359,0
49360,8
49362,8
49363,0
49376,8
49380,0
49386,8
49387,0
49390,8
49391,8
49400,8
49405,8
49409,0
49410,"1,8"
49413,8
49422,0
49426,8
49427,8
49429,8
49431,0
49436,0
49439,0
49440,0
49442,8
49444,0
49448,8
49450,8
49451,0
49463,8
49470,0
49471,0
49477,0
49478,0
49481,0
49485,0
49490,8
49492,8
49493,8
49494,8
49500,8
49501,0
49506,0
49507,0
49511,0
49512,8
49513,0
49517,3
49547,0
49548,0
49551,8
49560,0
49563,0
49565,0
49571,0
49574,0
49576,8
49578,8
49586,8
49588,0
49592,8
49596,8
49598,8
49600,8
49603,0
49608,8
49610,0
49620,0
49622,8
49626,8
49627,8
49633,8
49645,8
49651,8
49653,8
49657,0
49658,8
49660,8
49670,8
49672,8
49673,8
49679,8
49681,0
49682,0
49687,8
49692,0
49696,0
49697,0
49702,0
49708,0
49714,0
49715,8
49716,0
49718,8
49720,0
49722,0
49732,8
49738,"1,8"
49740,0
49743,0
49745,0
49747,0
49750,8
49751,0
49759,0
49760,8
49777,0
49779,0
49781,8
49784,8
49786,0
49787,8
49799,0
49808,8
49809,0
49813,8
49814,0
49815,0
49818,0
49824,8
49828,0
49829,8
49836,0
49843,8
49844,0
49845,8
49849,8
49851,8
49855,0
49857,0
49860,0
49861,0
49862,0
49879,8
49890,8
49892,8
49896,0
49900,0
49920,0
49926,8
49933,8
49941,8
49943,8
49946,0
49947,0
49952,8
49955,0
49966,0
49969,0
49972,8
49976,8
49977,0
49979,0
49984,0
49988,8
49998,0
50000,0
50001,8
50003,8
50005,0
50011,8
50021,8
50022,8
50028,0
50029,0
50036,0
50038,8
50054,8
50057,8
50058,8
50059,8
50063,8
50068,8
50075,0
50076,0
50086,0
50089,0
50092,8
50096,8
50098,0
50101,8
50105,8
50107,0
50116,0
50118,8
50127,8
50128,0
50129,0
50139,8
50142,0
50146,8
50152,8
50160,8
50161,8
50164,8
50168,0
50174,8
50180,0
50184,0
50186,0
50191,0
50192,8
50193,8
50195,0
50199,8
50207,8
50209,8
50210,0
50211,8
50212,0
50225,0
50230,0
50233,8
50239,8
50246,0
50249,0
50251,8
50253,0
50255,8
50258,0
50259,8
50260,8
50264,8
50266,8
50280,0
50281,8
50290,0
50294,0
50304,0
50305,0
50306,0
50307,0
50308,0
50317,8
50320,8
50321,0
50331,8
50335,0
50336,8
50346,0
50349,0
50357,0
50359,8
50360,8
50362,0
50363,0
50365,0
50366,8
50367,0
50370,8
50377,0
50379,8
50381,8
50383,0
50386,8
50395,8
50398,8
50400,8
50401,8
50410,8
50412,8
50417,8
50423,8
50428,0
50430,8
50435,0
50438,8
50447,8
50449,8
50452,0
50453,0
50457,0
50467,0
50468,8
50469,8
50475,0
50476,0
50478,8
50479,8
50482,3
50483,8
50485,8
50495,8
50501,8
50505,0
50510,0
50513,8
50521,8
50522,0
50534,0
50537,8
50538,0
50541,0
50542,8
50546,8
50547,0
50554,8
50557,8
50560,0
50563,8
50566,0
50568,0
50569,0
50571,8
50572,8
50573,8
50576,0
50582,8
50585,8
50586,8
50587,0
50588,0
50589,8
50597,8
50599,0
50605,8
50607,8
50608,8
50614,8
50615,0
50618,0
50620,0
50621,8
50623,8
50625,0
50626,0
50634,8
50636,8
50638,0
50643,8
50649,0
50653,0
50657,8
50670,8
50677,0
50679,8
50682,8
50684,1
50686,8
50688,0
50690,0
50691,8
50704,8
50707,8
50708,8
50709,0
50712,8
50715,8
50721,8
50722,0
50725,8
50727,0
50728,0
50731,8
50732,8
50736,8
50740,8
50744,8
50745,0
50763,8
50767,8
50771,0
50774,0
50776,0
50779,8
50780,8
50782,0
50784,0
50785,8
50786,0
50787,0
50791,"3,8"
50793,"1,8"
50795,0
50797,8
50799,8
50805,8
50811,0
50817,8
50826,8
50827,8
50829,0
50837,8
50840,8
50841,8
50846,8
50848,8
50854,0
50858,0
50866,8
50874,0
50882,8
50884,8
50885,8
50886,8
50890,8
50892,8
50899,0
50915,0
50916,8
50920,0
50926,0
50929,8
50936,0
50955,8
50956,8
50959,8
50969,8
50972,0
50974,8
50975,0
50977,8
50979,0
50980,8
50988,8
50992,0
51001,0
51010,0
51012,8
51017,0
51019,8
51022,8
51024,8
51027,0
51028,0
51029,8
51034,0
51038,8
51039,0
51040,0
51043,8
51048,0
51049,8
51053,8
51060,0
51063,8
51064,1
51069,8
51070,8
51084,0
51087,8
51088,0
51090,8
51096,8
51100,8
51102,8
51105,8
51109,0
51114,8
51124,0
51125,8
51135,8
51139,0
51140,"1,8"
51141,0
51145,0
51146,8
51147,0
51148,8
51151,0
51152,8
51157,8
51159,8
51161,0
51164,0
51166,8
51170,0
51173,0
51176,0
51192,8
51195,0
51202,8
51206,0
51208,0
51209,8
51210,0
51212,8
51217,0
51220,0
51223,0
51229,0
51230,8
51236,0
51237,8
51239,8
51245,8
51247,"1,8"
51248,8
51250,8
51252,0
51256,8
51260,8
51262,8
51264,8
51272,8
51273,0
51276,0
51277,8
51278,8
51280,0
51282,8
51285,8
51293,0
51294,8
51304,8
51307,0
51311,0
51313,0
51321,8
51323,8
51325,8
51327,8
51332,8
51338,0
51347,8
51348,8
51349,0
51354,8
51357,0
51361,8
51362,0
51368,8
51371,0
51374,8
51383,8
51384,0
51388,8
51392,0
51394,0
51400,8
51407,8
51408,8
51410,8
51419,0
51424,0
51426,0
51430,0
51432,8
51434,8
51438,8
51439,0
51444,0
51448,0
51452,8
51456,0
51457,0
51458,0
51463,8
51466,8
51470,0
51475,0
51477,0
51479,8
51481,8
51483,0
51487,0
51491,8
51494,0
51495,8
51498,8
51501,0
51510,0
51512,8
51514,8
51516,8
51520,8
51524,0
51525,0
51527,8
51531,0
51540,8
51542,8
51547,8
51560,0
51563,8
51566,0
51567,8
51568,0
51569,"1,8"
51570,0
51571,8
51573,8
51580,8
51582,0
51585,8
51594,0
51601,0
51602,0
51606,0
51614,0
51620,8
51621,0
51622,8
51627,0
51629,8
51631,8
51633,8
51635,0
51643,8
51647,8
51651,"1,8"
51659,8
51667,8
51670,0
51674,8
51680,0
51681,0
51683,8
51685,8
51689,8
51700,8
51701,0
51706,0
51709,0
51711,8
51712,0
51713,8
51717,8
51720,0
51721,8
51723,8
51730,0
51733,0
51738,8
51741,0
51744,0
51750,0
51753,0
51762,0
51763,0
51764,0
51770,0
51772,8
51779,8
51782,0
51787,1
51793,0
51794,8
51795,8
51802,8
51804,8
51811,"1,8"
51814,0
51815,0
51819,0
51820,0
51821,0
51822,8
51823,8
51826,0
51830,0
51831,0
51832,8
51837,8
51839,8
51846,0
51847,0
51852,0
51853,0
51854,0
51856,0
51858,8
51863,0
51869,0
51870,0
51876,0
51880,0
51883,0
51885,8
51887,0
51888,8
51889,8
51891,0
51892,8
51901,0
51902,8
51906,8
51911,0
51913,8
51914,0
51915,8
51916,0
51920,8
51928,8
51930,0
51938,8
51940,0
51942,8
51945,8
51948,0
51959,8
51960,0
51967,0
51971,0
51973,0
51976,8
51989,0
51991,8
51994,0
51998,8
51999,8
52006,8
52007,0
52009,8
52013,8
52015,0
52020,0
52022,0
52025,8
52037,8
52043,8
52044,0
52045,0
52047,8
52051,8
52058,0
52060,8
52064,3
52066,8
52067,8
52077,8
52078,0
52081,8
52082,8
52084,0
52088,8
52089,8
52091,8
52096,0
52097,0
52100,8
52102,0
52104,8
52108,8
52109,0
52114,0
52122,8
52124,0
52138,8
52139,0
52145,8
52148,0
52150,0
52155,8
52161,0
52164,0
52170,0
52179,8
52186,0
52200,8
52202,0
52203,0
52211,0
52212,0
52214,8
52216,8
52218,8
52221,0
52224,8
52226,8
52231,0
52237,0
52238,8
52241,8
52243,"3,8"
52245,0
52251,8
52252,8
52254,0
52263,8
52267,8
52268,0
52272,8
52274,0
52282,8
52287,0
52311,0
52313,0
52314,8
52316,8
52322,8
52327,8
52336,8
52339,8
52342,0
52353,8
52357,0
52361,0
52364,8
52376,8
52377,8
52378,8
52379,8
52383,8
52385,0
52394,0
52396,0
52397,0
52399,8
52400,8
52403,0
52409,0
52410,8
52422,0
52423,0
52429,0
52434,8
52435,8
52438,8
52442,0
52443,8
52444,0
52446,8
52451,8
52452,0
52453,8
52456,8
52463,8
52468,0
52472,0
52473,0
52477,0
52479,0
52480,0
52481,0
52483,0
52488,8
52491,8
52492,0
52494,0
52502,0
52509,0
52511,0
52520,8
52522,8
52529,8
52530,0
52532,8
52533,0
52537,0
52539,8
52540,8
52541,8
52542,0
52543,8
52544,8
52546,8
52547,0
52549,8
52550,0
52551,8
52552,0
52553,3
52554,0
52557,0
52562,8
52563,8
52567,8
52568,8
52572,8
52575,0
52587,0
52604,0
52606,0
52609,8
52610,8
52615,8
52619,0
52620,1
52634,0
52636,"1,8"
52637,8
52638,8
52640,8
52642,0
52646,0
52662,8
52668,8
52681,8
52682,8
52687,8
52689,8
52694,0
52695,0
52697,8
52705,0
52707,0
52709,8
52714,8
52717,8
52721,0
52722,8
52723,8
52726,0
52727,8
52730,8
52736,0
52738,8
52749,8
52753,0
52760,0
52766,8
52767,8
52770,0
52771,0
52773,0
52777,0
52779,8
52783,8
52785,0
52788,8
52793,8
52794,8
52798,8
52799,0
52806,8
52807,0
52809,8
52810,0
52811,8
52813,8
52814,0
52816,0
52818,0
52819,0
52821,8
52828,8
52832,0
52838,8
52842,8
52843,8
52847,8
52851,8
52854,8
52858,8
52862,8
52864,8
52870,8
52873,8
52881,"3,8"
52891,8
52892,8
52893,0
52896,8
52901,0
52904,8
52911,8
52912,8
52917,8
52918,8
52922,0
52923,0
52926,8
52928,8
52934,0
52935,8
52936,8
52938,8
52942,8
52946,0
52948,0
52949,0
52955,0
52959,8
52960,0
52965,0
52966,0
52969,0
52971,8
52974,0
52976,8
52978,8
52981,8
52985,8
52987,8
52997,0
52999,8
53000,8
53004,8
53005,8
53014,8
53020,0
53022,8
53023,8
53024,0
53027,0
53030,8
53037,8
53038,"1,8"
53053,8
53057,0
53059,0
53062,8
53067,8
53069,0
53070,8
53072,8
53074,0
53080,8
53085,8
53094,0
53095,8
53096,0
53104,0
53109,0
53110,8
53112,8
53114,8
53115,8
53120,0
53122,8
53124,8
53131,0
53138,0
53141,8
53144,8
53145,0
53152,0
53153,0
53154,0
53156,8
53161,8
53172,8
53173,0
53177,8
53181,8
53185,0
53186,8
53189,8
53190,0
53195,8
53196,8
53199,8
53208,0
53212,8
53218,0
53231,8
53232,8
53236,8
53237,8
53239,0
53244,8
53246,8
53247,0
53248,8
53251,0
53252,8
53257,0
53264,8
53265,"1,8"
53268,0
53269,8
53271,8
53272,8
53275,8
53278,8
53281,0
53282,8
53287,8
53298,0
53302,8
53304,8
53308,8
53312,8
53314,0
53315,8
53317,8
53318,8
53320,8
53321,8
53323,0
53325,8
53335,8
53336,0
53337,0
53347,8
53349,8
53356,8
53376,8
53377,8
53387,8
53391,0
53394,0
53396,0
53402,8
53415,8
53424,0
53425,0
53434,0
53435,8
53441,0
53449,0
53454,0
53457,8
53458,8
53460,8
53462,0
53465,0
53471,8
53475,0
53476,0
53482,0
53487,8
53489,8
53491,8
53492,8
53493,0
53496,0
53497,8
53510,8
53511,0
53515,8
53518,8
53523,0
53525,8
53526,0
53529,8
53530,0
53540,8
53546,0
53556,8
53558,8
53560,8
53564,0
53569,0
53571,8
53576,8
53577,8
53579,0
53583,0
53587,0
53589,8
53593,3
53596,8
53598,8
53602,0
53609,0
53612,0
53613,0
53615,8
53619,8
53622,8
53623,8
53627,0
53630,0
53632,0
53633,"1,8"
53635,8
53638,8
53640,8
53644,0
53645,8
53649,8
53650,0
53651,8
53653,8
53659,0
53661,8
53666,8
53669,8
53675,1
53676,0
53678,0
53686,8
53687,0
53689,8
53690,8
53692,8
53701,8
53703,8
53707,8
53711,0
53717,0
53719,0
53722,0
53725,0
53727,8
53730,8
53733,0
53736,0
53742,0
53743,0
53754,8
53755,0
53756,0
53757,0
53764,0
53768,8
53770,8
53771,8
53774,8
53775,0
53777,0
53779,0
53782,8
53785,8
53788,8
53790,8
53792,0
53795,0
53802,0
53805,8
53806,8
53811,8
53812,0
53819,"3,8"
53820,8
53821,0
53826,0
53831,8
53832,8
53835,0
53838,0
53840,8
53850,1
53854,8
53858,8
53860,0
53861,8
53864,0
53869,8
53872,8
53882,0
53889,8
53893,0
53895,8
53896,0
53897,0
53899,0
53902,8
53905,8
53910,8
53913,8
53924,8
53933,8
53938,0
53942,8
53945,8
53950,0
53960,8
53987,0
53995,8
53996,8
53998,"1,8"
54010,8
54017,0
54024,0
54027,8
54028,8
54029,8
54039,0
54046,0
54048,0
54051,8
54052,8
54060,0
54063,8
54081,8
54085,0
54086,8
54087,8
54089,0
54091,8
54095,8
54102,0
54103,0
54105,0
54121,8
54122,8
54123,8
54124,8
54125,1
54127,8
54128,8
54132,0
54134,8
54135,8
54140,8
54142,8
54143,0
54144,0
54151,0
54160,8
54162,8
54163,0
54166,8
54168,8
54174,8
54176,8
54178,8
54199,0
54200,0
54205,0
54208,0
54212,8
54213,8
54214,8
54215,8
54218,8
54225,8
54231,8
54232,0
54241,0
54243,0
54251,8
54253,8
54255,0
54261,8
54262,8
54266,8
54267,8
54275,8
54282,8
54286,8
54287,8
54294,8
54296,8
54299,8
54300,8
54305,0
54307,8
54311,0
54314,0
54315,8
54322,0
54323,8
54330,8
54334,8
54339,0
54340,8
54341,8
54344,8
54347,8
54354,8
54370,0
54375,8
54378,0
54379,8
54382,0
54383,0
54386,8
54390,8
54392,8
54395,8
54396,0
54397,0
54398,8
54402,8
54419,8
54424,8
54425,0
54432,8
54435,8
54436,0
54442,8
54447,0
54448,0
54449,8
54451,0
54452,0
54456,0
54458,8
54459,0
54461,0
54462,8
54463,0
54467,0
54472,0
54474,8
54476,0
54479,0
54494,0
54498,1
54504,0
54505,0
54506,8
54507,0
54511,0
54517,8
54519,0
54522,8
54524,8
54527,0
54528,8
54529,0
54536,8
54541,8
54543,0
54548,8
54549,8
54559,0
54561,8
54566,0
54571,8
54577,0
54578,0
54579,0
54593,8
54598,8
54600,0
54601,0
54616,8
54617,8
54622,8
54623,0
54624,8
54631,0
54633,0
54638,8
54643,0
54645,0
54646,8
54647,0
54655,8
54659,8
54662,8
54665,0
54667,0
54686,0
54687,0
54696,0
54703,8
54704,0
54705,0
54706,0
54707,0
54711,0
54714,0
54719,8
54720,8
54722,0
54729,8
54730,8
54731,0
54736,8
54742,8
54745,8
54749,8
54754,"1,8"
54756,8
54759,8
54763,0
54765,8
54779,0
54784,0
54785,8
54786,0
54794,0
54798,8
54801,8
54802,0
54807,8
54810,8
54812,0
54813,0
54818,0
54821,0
54822,0
54825,8
54827,8
54832,0
54836,8
54842,8
54844,8
54848,0
54850,8
54851,8
54853,0
54857,8
54859,8
54861,0
54864,0
54870,8
54872,0
54878,8
54879,"1,8"
54882,8
54883,0
54884,8
54888,0
54890,0
54893,8
54895,8
54902,0
54904,0
54906,8
54908,0
54911,8
54913,8
54915,8
54933,8
54934,0
54935,8
54939,8
54940,0
54943,8
54949,0
54950,"1,8"
54962,8
54964,0
54969,8
54970,8
54974,8
54975,8
54988,8
54989,8
54991,0
54993,8
54995,0
55000,8
55001,8
55013,0
55015,8
55016,8
55019,0
55029,0
55034,8
55045,8
55051,8
55052,8
55053,0
55056,8
55059,8
55061,8
55065,0
55071,0
55072,8
55073,0
55077,8
55078,0
55080,0
55085,8
55087,0
55091,0
55093,0
55094,0
55100,8
55114,0
55127,0
55136,0
55141,8
55142,0
55145,0
55149,8
55150,0
55153,8
55154,0
55156,0
55157,0
55162,0
55165,0
55175,0
55177,0
55179,8
55181,8
55182,8
55187,8
55189,8
55191,0
55198,8
55202,0
55205,8
55207,8
55208,0
55209,0
55210,0
55218,0
55225,0
55226,0
55231,0
55235,8
55240,8
55242,8
55245,8
55254,0
55260,8
55262,8
55266,8
55270,0
55277,8
55285,0
55288,0
55291,8
55296,0
55304,8
55305,8
55315,8
55322,8
55327,8
55332,0
55333,8
55335,8
55337,0
55340,8
55347,8
55348,0
55352,0
55354,0
55355,0
55368,0
55371,8
55372,0
55379,0
55380,0
55381,0
55400,8
55402,"1,8"
55404,0
55405,8
55409,8
55418,8
55423,8
55430,0
55441,8
55443,0
55446,8
55452,0
55460,8
55468,8
55471,8
55472,8
55473,0
55474,0
55482,0
55489,0
55496,0
55497,8
55504,0
55506,8
55512,8
55515,0
55519,0
55525,8
55527,8
55528,8
55534,0
55537,0
55543,0
55544,8
55550,8
55554,0
55556,0
55564,0
55565,0
55567,8
55571,0
55581,0
55589,0
55591,0
55600,8
55606,0
55611,1
55614,0
55618,"1,8"
55621,0
55624,0
55625,"1,8"
55626,0
55629,8
55630,0
55631,8
55636,8
55639,0
55640,0
55648,0
55653,0
55656,8
55659,0
55666,0
55667,8
55670,0
55672,0
55675,8
55679,0
55684,8
55690,8
55692,0
55693,0
55696,0
55701,8
55703,0
55705,8
55706,8
55709,0
55711,8
55717,8
55718,8
55723,0
55724,8
55732,0
55737,0
55740,0
55741,8
55742,8
55743,0
55744,8
55749,0
55755,8
55756,8
55763,"1,8"
55775,0
55779,8
55783,0
55789,8
55791,0
55794,8
55799,8
55803,8
55804,0
55814,0
55815,8
55818,8
55819,0
55821,8
55827,8
55829,"1,8"
55831,0
55832,0
55836,0
55839,0
55844,0
55845,8
55846,8
55847,0
55850,8
55853,0
55861,0
55866,8
55873,0
55875,0
55883,8
55886,"1,8"
55888,8
55890,8
55892,8
55894,8
55906,8
55910,0
55911,0
55915,8
55920,8
55929,8
55930,8
55932,0
55933,8
55934,0
55949,0
55954,8
55958,8
55959,0
55961,0
55963,0
55970,0
55973,8
55977,0
55987,8
55991,8
55995,0
56004,8
56005,8
56009,8
56016,0
56018,0
56019,8
56023,8
56026,8
56027,0
56033,8
56035,8
56039,0
56040,0
56041,8
56046,8
56048,0
56051,0
56053,0
56056,0
56060,0
56066,0
56067,0
56071,8
56072,0
56074,8
56076,0
56077,8
56080,8
56082,0
56085,8
56096,0
56099,8
56101,0
56117,0
56118,8
56129,8
56137,0
56138,8
56145,0
56146,8
56147,0
56149,0
56150,8
56160,0
56163,0
56169,0
56181,0
56192,8
56196,0
56197,8
56199,0
56201,8
56202,8
56204,8
56212,0
56214,0
56221,8
56224,8
56227,0
56229,8
56234,0
56243,0
56244,8
56245,0
56248,8
56249,8
56264,8
56267,8
56269,0
56275,0
56284,0
56286,8
56289,8
56290,0
56294,8
56295,8
56296,0
56302,0
56304,8
56305,0
56306,8
56338,0
56339,8
56340,0
56347,8
56359,8
56365,0
56366,8
56367,0
56369,0
56372,0
56375,8
56385,8
56388,8
56394,0
56395,8
56398,8
56400,8
56402,8
56404,0
56408,8
56412,8
56420,0
56423,1
56424,0
56432,0
56443,0
56444,8
56455,0
56457,0
56461,0
56463,8
56469,8
56477,0
56484,0
56493,8
56494,0
56501,0
56502,0
56504,8
56505,8
56506,8
56509,0
56519,8
56523,0
56528,0
56530,0
56535,0
56540,0
56542,0
56543,8
56548,8
56549,8
56550,0
56554,0
56565,0
56568,0
56571,8
56585,8
56587,0
56591,8
56594,0
56595,8
56596,0
56597,8
56599,0
56607,8
56614,0
56616,8
56619,8
56620,8
56621,8
56622,0
56625,0
56631,8
56634,0
56638,0
56640,0
56641,0
56642,8
56644,0
56646,8
56647,8
56653,8
56654,0
56658,0
56661,0
56662,8
56671,0
56673,0
56678,0
56679,1
56688,0
56692,0
56698,"1,8"
56712,0
56714,8
56716,8
56720,0
56736,8
56740,0
56752,8
56760,8
56761,3
56764,8
56767,0
56768,3
56772,0
56778,8
56781,0
56782,0
56784,8
56786,8
56795,0
56798,8
56803,0
56805,0
56807,8
56809,0
56816,0
56819,8
56821,8
56822,8
56827,8
56835,8
56838,8
56840,0
56843,0
56845,8
56847,0
56848,8
56849,1
56850,8
56853,0
56855,8
56863,8
56864,0
56865,0
56866,8
56873,8
56875,8
56883,0
56884,0
56886,8
56896,8
56905,8
56908,8
56910,0
56913,8
56921,8
56922,0
56924,8
56933,0
56934,0
56939,8
56944,8
56953,0
56960,0
56963,8
56966,0
56968,8
56969,0
56971,8
56973,0
56976,0
56984,8
56998,8
57004,8
57019,0
57023,8
57028,0
57029,8
57032,1
57037,0
57047,8
57050,0
57051,8
57055,8
57056,0
57063,8
57067,0
57068,8
57069,8
57072,8
57074,8
57075,0
57076,0
57081,8
57083,0
57091,0
57096,0
57097,8
57098,8
57099,0
57100,0
57101,8
57102,"1,8"
57104,8
57113,3
57114,1
57115,8
57117,0
57118,0
57119,8
57121,8
57127,0
57130,0
57131,8
57134,8
57135,0
57142,8
57143,8
57146,8
57148,8
57149,0
57151,0
57154,0
57158,8
57159,8
57170,8
57171,0
57175,8
57177,0
57180,0
57183,8
57196,0
57201,"1,8"
57204,0
57207,8
57211,8
57219,8
57224,0
57226,8
57231,0
57236,0
57237,8
57246,8
57247,8
57255,0
57256,0
57258,8
57262,8
57271,0
57273,0
57275,8
57278,0
57279,0
57285,8
57287,0
57289,8
57294,0
57299,8
57302,8
57306,0
57315,0
57317,0
57334,0
57340,8
57341,8
57342,8
57345,0
57355,8
57357,8
57359,8
57365,8
57371,0
57372,8
57380,8
57382,8
57387,0
57392,8
57394,8
57395,0
57402,8
57403,8
57404,"1,8"
57405,0
57406,8
57407,8
57412,8
57413,1
57414,8
57417,8
57419,0
57424,8
57431,8
57434,0
57437,0
57441,8
57444,0
57446,0
57456,0
57459,0
57461,0
57466,0
57470,8
57473,8
57475,0
57478,0
57485,8
57487,0
57489,0
57495,8
57496,8
57499,0
57501,8
57504,8
57506,8
57508,3
57513,0
57514,0
57520,0
57522,0
57531,8
57532,0
57534,8
57538,8
57545,8
57547,0
57548,8
57549,8
57550,8
57551,8
57553,0
57558,8
57560,0
57562,0
57563,8
57566,8
